img, img1, img2, ann
Dataset/Dataset/game7/Clip4/0441.jpg,Dataset/Dataset/game7/Clip4/0440.jpg,Dataset/Dataset/game7/Clip4/0439.jpg,Dataset/Dataset/game7/Clip4/groundtruth/Clip4/0441.png
Dataset/Dataset/game8/Clip7/0227.jpg,Dataset/Dataset/game8/Clip7/0226.jpg,Dataset/Dataset/game8/Clip7/0225.jpg,Dataset/Dataset/game8/Clip7/groundtruth/Clip7/0227.png
Dataset/Dataset/game10/Clip2/0122.jpg,Dataset/Dataset/game10/Clip2/0121.jpg,Dataset/Dataset/game10/Clip2/0120.jpg,Dataset/Dataset/game10/Clip2/groundtruth/Clip2/0122.png
Dataset/Dataset/game3/Clip1/0043.jpg,Dataset/Dataset/game3/Clip1/0042.jpg,Dataset/Dataset/game3/Clip1/0041.jpg,Dataset/Dataset/game3/Clip1/groundtruth/Clip1/0043.png
Dataset/Dataset/game2/Clip8/0475.jpg,Dataset/Dataset/game2/Clip8/0474.jpg,Dataset/Dataset/game2/Clip8/0473.jpg,Dataset/Dataset/game2/Clip8/groundtruth/Clip8/0475.png
Dataset/Dataset/game8/Clip8/0207.jpg,Dataset/Dataset/game8/Clip8/0206.jpg,Dataset/Dataset/game8/Clip8/0205.jpg,Dataset/Dataset/game8/Clip8/groundtruth/Clip8/0207.png
Dataset/Dataset/game4/Clip5/0219.jpg,Dataset/Dataset/game4/Clip5/0218.jpg,Dataset/Dataset/game4/Clip5/0217.jpg,Dataset/Dataset/game4/Clip5/groundtruth/Clip5/0219.png
Dataset/Dataset/game6/Clip3/0189.jpg,Dataset/Dataset/game6/Clip3/0188.jpg,Dataset/Dataset/game6/Clip3/0187.jpg,Dataset/Dataset/game6/Clip3/groundtruth/Clip3/0189.png
Dataset/Dataset/game5/Clip8/0056.jpg,Dataset/Dataset/game5/Clip8/0055.jpg,Dataset/Dataset/game5/Clip8/0054.jpg,Dataset/Dataset/game5/Clip8/groundtruth/Clip8/0056.png
Dataset/Dataset/game1/Clip4/0054.jpg,Dataset/Dataset/game1/Clip4/0053.jpg,Dataset/Dataset/game1/Clip4/0052.jpg,Dataset/Dataset/game1/Clip4/groundtruth/Clip4/0054.png
Dataset/Dataset/game1/Clip2/0061.jpg,Dataset/Dataset/game1/Clip2/0060.jpg,Dataset/Dataset/game1/Clip2/0059.jpg,Dataset/Dataset/game1/Clip2/groundtruth/Clip2/0061.png
Dataset/Dataset/game1/Clip11/0093.jpg,Dataset/Dataset/game1/Clip11/0092.jpg,Dataset/Dataset/game1/Clip11/0091.jpg,Dataset/Dataset/game1/Clip11/groundtruth/Clip11/0093.png
Dataset/Dataset/game8/Clip3/0190.jpg,Dataset/Dataset/game8/Clip3/0189.jpg,Dataset/Dataset/game8/Clip3/0188.jpg,Dataset/Dataset/game8/Clip3/groundtruth/Clip3/0190.png
Dataset/Dataset/game1/Clip12/0112.jpg,Dataset/Dataset/game1/Clip12/0111.jpg,Dataset/Dataset/game1/Clip12/0110.jpg,Dataset/Dataset/game1/Clip12/groundtruth/Clip12/0112.png
Dataset/Dataset/game4/Clip7/0167.jpg,Dataset/Dataset/game4/Clip7/0166.jpg,Dataset/Dataset/game4/Clip7/0165.jpg,Dataset/Dataset/game4/Clip7/groundtruth/Clip7/0167.png
Dataset/Dataset/game4/Clip1/0211.jpg,Dataset/Dataset/game4/Clip1/0210.jpg,Dataset/Dataset/game4/Clip1/0209.jpg,Dataset/Dataset/game4/Clip1/groundtruth/Clip1/0211.png
Dataset/Dataset/game1/Clip2/0122.jpg,Dataset/Dataset/game1/Clip2/0121.jpg,Dataset/Dataset/game1/Clip2/0120.jpg,Dataset/Dataset/game1/Clip2/groundtruth/Clip2/0122.png
Dataset/Dataset/game6/Clip1/0441.jpg,Dataset/Dataset/game6/Clip1/0440.jpg,Dataset/Dataset/game6/Clip1/0439.jpg,Dataset/Dataset/game6/Clip1/groundtruth/Clip1/0441.png
Dataset/Dataset/game1/Clip12/0045.jpg,Dataset/Dataset/game1/Clip12/0044.jpg,Dataset/Dataset/game1/Clip12/0043.jpg,Dataset/Dataset/game1/Clip12/groundtruth/Clip12/0045.png
Dataset/Dataset/game4/Clip2/0261.jpg,Dataset/Dataset/game4/Clip2/0260.jpg,Dataset/Dataset/game4/Clip2/0259.jpg,Dataset/Dataset/game4/Clip2/groundtruth/Clip2/0261.png
Dataset/Dataset/game9/Clip3/0006.jpg,Dataset/Dataset/game9/Clip3/0005.jpg,Dataset/Dataset/game9/Clip3/0004.jpg,Dataset/Dataset/game9/Clip3/groundtruth/Clip3/0006.png
Dataset/Dataset/game1/Clip7/0046.jpg,Dataset/Dataset/game1/Clip7/0045.jpg,Dataset/Dataset/game1/Clip7/0044.jpg,Dataset/Dataset/game1/Clip7/groundtruth/Clip7/0046.png
Dataset/Dataset/game10/Clip12/0082.jpg,Dataset/Dataset/game10/Clip12/0081.jpg,Dataset/Dataset/game10/Clip12/0080.jpg,Dataset/Dataset/game10/Clip12/groundtruth/Clip12/0082.png
Dataset/Dataset/game8/Clip8/0004.jpg,Dataset/Dataset/game8/Clip8/0003.jpg,Dataset/Dataset/game8/Clip8/0002.jpg,Dataset/Dataset/game8/Clip8/groundtruth/Clip8/0004.png
Dataset/Dataset/game2/Clip6/0257.jpg,Dataset/Dataset/game2/Clip6/0256.jpg,Dataset/Dataset/game2/Clip6/0255.jpg,Dataset/Dataset/game2/Clip6/groundtruth/Clip6/0257.png
Dataset/Dataset/game4/Clip6/0021.jpg,Dataset/Dataset/game4/Clip6/0020.jpg,Dataset/Dataset/game4/Clip6/0019.jpg,Dataset/Dataset/game4/Clip6/groundtruth/Clip6/0021.png
Dataset/Dataset/game10/Clip10/0118.jpg,Dataset/Dataset/game10/Clip10/0117.jpg,Dataset/Dataset/game10/Clip10/0116.jpg,Dataset/Dataset/game10/Clip10/groundtruth/Clip10/0118.png
Dataset/Dataset/game2/Clip2/0098.jpg,Dataset/Dataset/game2/Clip2/0097.jpg,Dataset/Dataset/game2/Clip2/0096.jpg,Dataset/Dataset/game2/Clip2/groundtruth/Clip2/0098.png
Dataset/Dataset/game4/Clip2/0419.jpg,Dataset/Dataset/game4/Clip2/0418.jpg,Dataset/Dataset/game4/Clip2/0417.jpg,Dataset/Dataset/game4/Clip2/groundtruth/Clip2/0419.png
Dataset/Dataset/game6/Clip3/0414.jpg,Dataset/Dataset/game6/Clip3/0413.jpg,Dataset/Dataset/game6/Clip3/0412.jpg,Dataset/Dataset/game6/Clip3/groundtruth/Clip3/0414.png
Dataset/Dataset/game3/Clip4/0116.jpg,Dataset/Dataset/game3/Clip4/0115.jpg,Dataset/Dataset/game3/Clip4/0114.jpg,Dataset/Dataset/game3/Clip4/groundtruth/Clip4/0116.png
Dataset/Dataset/game7/Clip2/0037.jpg,Dataset/Dataset/game7/Clip2/0036.jpg,Dataset/Dataset/game7/Clip2/0035.jpg,Dataset/Dataset/game7/Clip2/groundtruth/Clip2/0037.png
Dataset/Dataset/game9/Clip6/0022.jpg,Dataset/Dataset/game9/Clip6/0021.jpg,Dataset/Dataset/game9/Clip6/0020.jpg,Dataset/Dataset/game9/Clip6/groundtruth/Clip6/0022.png
Dataset/Dataset/game6/Clip3/0457.jpg,Dataset/Dataset/game6/Clip3/0456.jpg,Dataset/Dataset/game6/Clip3/0455.jpg,Dataset/Dataset/game6/Clip3/groundtruth/Clip3/0457.png
Dataset/Dataset/game1/Clip7/0019.jpg,Dataset/Dataset/game1/Clip7/0018.jpg,Dataset/Dataset/game1/Clip7/0017.jpg,Dataset/Dataset/game1/Clip7/groundtruth/Clip7/0019.png
Dataset/Dataset/game8/Clip3/0331.jpg,Dataset/Dataset/game8/Clip3/0330.jpg,Dataset/Dataset/game8/Clip3/0329.jpg,Dataset/Dataset/game8/Clip3/groundtruth/Clip3/0331.png
Dataset/Dataset/game3/Clip9/0070.jpg,Dataset/Dataset/game3/Clip9/0069.jpg,Dataset/Dataset/game3/Clip9/0068.jpg,Dataset/Dataset/game3/Clip9/groundtruth/Clip9/0070.png
Dataset/Dataset/game3/Clip7/0239.jpg,Dataset/Dataset/game3/Clip7/0238.jpg,Dataset/Dataset/game3/Clip7/0237.jpg,Dataset/Dataset/game3/Clip7/groundtruth/Clip7/0239.png
Dataset/Dataset/game7/Clip3/0034.jpg,Dataset/Dataset/game7/Clip3/0033.jpg,Dataset/Dataset/game7/Clip3/0032.jpg,Dataset/Dataset/game7/Clip3/groundtruth/Clip3/0034.png
Dataset/Dataset/game9/Clip3/0249.jpg,Dataset/Dataset/game9/Clip3/0248.jpg,Dataset/Dataset/game9/Clip3/0247.jpg,Dataset/Dataset/game9/Clip3/groundtruth/Clip3/0249.png
Dataset/Dataset/game6/Clip1/0343.jpg,Dataset/Dataset/game6/Clip1/0342.jpg,Dataset/Dataset/game6/Clip1/0341.jpg,Dataset/Dataset/game6/Clip1/groundtruth/Clip1/0343.png
Dataset/Dataset/game6/Clip2/0510.jpg,Dataset/Dataset/game6/Clip2/0509.jpg,Dataset/Dataset/game6/Clip2/0508.jpg,Dataset/Dataset/game6/Clip2/groundtruth/Clip2/0510.png
Dataset/Dataset/game7/Clip8/0015.jpg,Dataset/Dataset/game7/Clip8/0014.jpg,Dataset/Dataset/game7/Clip8/0013.jpg,Dataset/Dataset/game7/Clip8/groundtruth/Clip8/0015.png
Dataset/Dataset/game10/Clip1/0292.jpg,Dataset/Dataset/game10/Clip1/0291.jpg,Dataset/Dataset/game10/Clip1/0290.jpg,Dataset/Dataset/game10/Clip1/groundtruth/Clip1/0292.png
Dataset/Dataset/game10/Clip6/0081.jpg,Dataset/Dataset/game10/Clip6/0080.jpg,Dataset/Dataset/game10/Clip6/0079.jpg,Dataset/Dataset/game10/Clip6/groundtruth/Clip6/0081.png
Dataset/Dataset/game7/Clip2/0189.jpg,Dataset/Dataset/game7/Clip2/0188.jpg,Dataset/Dataset/game7/Clip2/0187.jpg,Dataset/Dataset/game7/Clip2/groundtruth/Clip2/0189.png
Dataset/Dataset/game7/Clip2/0038.jpg,Dataset/Dataset/game7/Clip2/0037.jpg,Dataset/Dataset/game7/Clip2/0036.jpg,Dataset/Dataset/game7/Clip2/groundtruth/Clip2/0038.png
Dataset/Dataset/game7/Clip2/0097.jpg,Dataset/Dataset/game7/Clip2/0096.jpg,Dataset/Dataset/game7/Clip2/0095.jpg,Dataset/Dataset/game7/Clip2/groundtruth/Clip2/0097.png
Dataset/Dataset/game2/Clip5/0170.jpg,Dataset/Dataset/game2/Clip5/0169.jpg,Dataset/Dataset/game2/Clip5/0168.jpg,Dataset/Dataset/game2/Clip5/groundtruth/Clip5/0170.png
Dataset/Dataset/game2/Clip8/0353.jpg,Dataset/Dataset/game2/Clip8/0352.jpg,Dataset/Dataset/game2/Clip8/0351.jpg,Dataset/Dataset/game2/Clip8/groundtruth/Clip8/0353.png
Dataset/Dataset/game8/Clip1/0016.jpg,Dataset/Dataset/game8/Clip1/0015.jpg,Dataset/Dataset/game8/Clip1/0014.jpg,Dataset/Dataset/game8/Clip1/groundtruth/Clip1/0016.png
Dataset/Dataset/game4/Clip7/0475.jpg,Dataset/Dataset/game4/Clip7/0474.jpg,Dataset/Dataset/game4/Clip7/0473.jpg,Dataset/Dataset/game4/Clip7/groundtruth/Clip7/0475.png
Dataset/Dataset/game4/Clip6/0009.jpg,Dataset/Dataset/game4/Clip6/0008.jpg,Dataset/Dataset/game4/Clip6/0007.jpg,Dataset/Dataset/game4/Clip6/groundtruth/Clip6/0009.png
Dataset/Dataset/game3/Clip3/0186.jpg,Dataset/Dataset/game3/Clip3/0185.jpg,Dataset/Dataset/game3/Clip3/0184.jpg,Dataset/Dataset/game3/Clip3/groundtruth/Clip3/0186.png
Dataset/Dataset/game10/Clip2/0023.jpg,Dataset/Dataset/game10/Clip2/0022.jpg,Dataset/Dataset/game10/Clip2/0021.jpg,Dataset/Dataset/game10/Clip2/groundtruth/Clip2/0023.png
Dataset/Dataset/game9/Clip2/0238.jpg,Dataset/Dataset/game9/Clip2/0237.jpg,Dataset/Dataset/game9/Clip2/0236.jpg,Dataset/Dataset/game9/Clip2/groundtruth/Clip2/0238.png
Dataset/Dataset/game7/Clip6/0059.jpg,Dataset/Dataset/game7/Clip6/0058.jpg,Dataset/Dataset/game7/Clip6/0057.jpg,Dataset/Dataset/game7/Clip6/groundtruth/Clip6/0059.png
Dataset/Dataset/game5/Clip9/0038.jpg,Dataset/Dataset/game5/Clip9/0037.jpg,Dataset/Dataset/game5/Clip9/0036.jpg,Dataset/Dataset/game5/Clip9/groundtruth/Clip9/0038.png
Dataset/Dataset/game8/Clip7/0043.jpg,Dataset/Dataset/game8/Clip7/0042.jpg,Dataset/Dataset/game8/Clip7/0041.jpg,Dataset/Dataset/game8/Clip7/groundtruth/Clip7/0043.png
Dataset/Dataset/game5/Clip4/0024.jpg,Dataset/Dataset/game5/Clip4/0023.jpg,Dataset/Dataset/game5/Clip4/0022.jpg,Dataset/Dataset/game5/Clip4/groundtruth/Clip4/0024.png
Dataset/Dataset/game8/Clip1/0035.jpg,Dataset/Dataset/game8/Clip1/0034.jpg,Dataset/Dataset/game8/Clip1/0033.jpg,Dataset/Dataset/game8/Clip1/groundtruth/Clip1/0035.png
Dataset/Dataset/game6/Clip3/0453.jpg,Dataset/Dataset/game6/Clip3/0452.jpg,Dataset/Dataset/game6/Clip3/0451.jpg,Dataset/Dataset/game6/Clip3/groundtruth/Clip3/0453.png
Dataset/Dataset/game6/Clip2/0370.jpg,Dataset/Dataset/game6/Clip2/0369.jpg,Dataset/Dataset/game6/Clip2/0368.jpg,Dataset/Dataset/game6/Clip2/groundtruth/Clip2/0370.png
Dataset/Dataset/game10/Clip3/0159.jpg,Dataset/Dataset/game10/Clip3/0158.jpg,Dataset/Dataset/game10/Clip3/0157.jpg,Dataset/Dataset/game10/Clip3/groundtruth/Clip3/0159.png
Dataset/Dataset/game4/Clip6/0209.jpg,Dataset/Dataset/game4/Clip6/0208.jpg,Dataset/Dataset/game4/Clip6/0207.jpg,Dataset/Dataset/game4/Clip6/groundtruth/Clip6/0209.png
Dataset/Dataset/game4/Clip1/0299.jpg,Dataset/Dataset/game4/Clip1/0298.jpg,Dataset/Dataset/game4/Clip1/0297.jpg,Dataset/Dataset/game4/Clip1/groundtruth/Clip1/0299.png
Dataset/Dataset/game2/Clip8/0571.jpg,Dataset/Dataset/game2/Clip8/0570.jpg,Dataset/Dataset/game2/Clip8/0569.jpg,Dataset/Dataset/game2/Clip8/groundtruth/Clip8/0571.png
Dataset/Dataset/game1/Clip13/0113.jpg,Dataset/Dataset/game1/Clip13/0112.jpg,Dataset/Dataset/game1/Clip13/0111.jpg,Dataset/Dataset/game1/Clip13/groundtruth/Clip13/0113.png
Dataset/Dataset/game9/Clip3/0352.jpg,Dataset/Dataset/game9/Clip3/0351.jpg,Dataset/Dataset/game9/Clip3/0350.jpg,Dataset/Dataset/game9/Clip3/groundtruth/Clip3/0352.png
Dataset/Dataset/game6/Clip1/0055.jpg,Dataset/Dataset/game6/Clip1/0054.jpg,Dataset/Dataset/game6/Clip1/0053.jpg,Dataset/Dataset/game6/Clip1/groundtruth/Clip1/0055.png
Dataset/Dataset/game8/Clip2/0019.jpg,Dataset/Dataset/game8/Clip2/0018.jpg,Dataset/Dataset/game8/Clip2/0017.jpg,Dataset/Dataset/game8/Clip2/groundtruth/Clip2/0019.png
Dataset/Dataset/game8/Clip2/0029.jpg,Dataset/Dataset/game8/Clip2/0028.jpg,Dataset/Dataset/game8/Clip2/0027.jpg,Dataset/Dataset/game8/Clip2/groundtruth/Clip2/0029.png
Dataset/Dataset/game6/Clip3/0125.jpg,Dataset/Dataset/game6/Clip3/0124.jpg,Dataset/Dataset/game6/Clip3/0123.jpg,Dataset/Dataset/game6/Clip3/groundtruth/Clip3/0125.png
Dataset/Dataset/game1/Clip12/0080.jpg,Dataset/Dataset/game1/Clip12/0079.jpg,Dataset/Dataset/game1/Clip12/0078.jpg,Dataset/Dataset/game1/Clip12/groundtruth/Clip12/0080.png
Dataset/Dataset/game5/Clip6/0130.jpg,Dataset/Dataset/game5/Clip6/0129.jpg,Dataset/Dataset/game5/Clip6/0128.jpg,Dataset/Dataset/game5/Clip6/groundtruth/Clip6/0130.png
Dataset/Dataset/game3/Clip4/0053.jpg,Dataset/Dataset/game3/Clip4/0052.jpg,Dataset/Dataset/game3/Clip4/0051.jpg,Dataset/Dataset/game3/Clip4/groundtruth/Clip4/0053.png
Dataset/Dataset/game4/Clip1/0018.jpg,Dataset/Dataset/game4/Clip1/0017.jpg,Dataset/Dataset/game4/Clip1/0016.jpg,Dataset/Dataset/game4/Clip1/groundtruth/Clip1/0018.png
Dataset/Dataset/game4/Clip7/0482.jpg,Dataset/Dataset/game4/Clip7/0481.jpg,Dataset/Dataset/game4/Clip7/0480.jpg,Dataset/Dataset/game4/Clip7/groundtruth/Clip7/0482.png
Dataset/Dataset/game2/Clip7/0026.jpg,Dataset/Dataset/game2/Clip7/0025.jpg,Dataset/Dataset/game2/Clip7/0024.jpg,Dataset/Dataset/game2/Clip7/groundtruth/Clip7/0026.png
Dataset/Dataset/game10/Clip12/0522.jpg,Dataset/Dataset/game10/Clip12/0521.jpg,Dataset/Dataset/game10/Clip12/0520.jpg,Dataset/Dataset/game10/Clip12/groundtruth/Clip12/0522.png
Dataset/Dataset/game3/Clip4/0254.jpg,Dataset/Dataset/game3/Clip4/0253.jpg,Dataset/Dataset/game3/Clip4/0252.jpg,Dataset/Dataset/game3/Clip4/groundtruth/Clip4/0254.png
Dataset/Dataset/game3/Clip7/0175.jpg,Dataset/Dataset/game3/Clip7/0174.jpg,Dataset/Dataset/game3/Clip7/0173.jpg,Dataset/Dataset/game3/Clip7/groundtruth/Clip7/0175.png
Dataset/Dataset/game7/Clip4/0809.jpg,Dataset/Dataset/game7/Clip4/0808.jpg,Dataset/Dataset/game7/Clip4/0807.jpg,Dataset/Dataset/game7/Clip4/groundtruth/Clip4/0809.png
Dataset/Dataset/game4/Clip7/0461.jpg,Dataset/Dataset/game4/Clip7/0460.jpg,Dataset/Dataset/game4/Clip7/0459.jpg,Dataset/Dataset/game4/Clip7/groundtruth/Clip7/0461.png
Dataset/Dataset/game10/Clip12/0117.jpg,Dataset/Dataset/game10/Clip12/0116.jpg,Dataset/Dataset/game10/Clip12/0115.jpg,Dataset/Dataset/game10/Clip12/groundtruth/Clip12/0117.png
Dataset/Dataset/game1/Clip11/0049.jpg,Dataset/Dataset/game1/Clip11/0048.jpg,Dataset/Dataset/game1/Clip11/0047.jpg,Dataset/Dataset/game1/Clip11/groundtruth/Clip11/0049.png
Dataset/Dataset/game7/Clip4/0554.jpg,Dataset/Dataset/game7/Clip4/0553.jpg,Dataset/Dataset/game7/Clip4/0552.jpg,Dataset/Dataset/game7/Clip4/groundtruth/Clip4/0554.png
Dataset/Dataset/game4/Clip2/0310.jpg,Dataset/Dataset/game4/Clip2/0309.jpg,Dataset/Dataset/game4/Clip2/0308.jpg,Dataset/Dataset/game4/Clip2/groundtruth/Clip2/0310.png
Dataset/Dataset/game3/Clip3/0395.jpg,Dataset/Dataset/game3/Clip3/0394.jpg,Dataset/Dataset/game3/Clip3/0393.jpg,Dataset/Dataset/game3/Clip3/groundtruth/Clip3/0395.png
Dataset/Dataset/game3/Clip3/0373.jpg,Dataset/Dataset/game3/Clip3/0372.jpg,Dataset/Dataset/game3/Clip3/0371.jpg,Dataset/Dataset/game3/Clip3/groundtruth/Clip3/0373.png
Dataset/Dataset/game8/Clip8/0151.jpg,Dataset/Dataset/game8/Clip8/0150.jpg,Dataset/Dataset/game8/Clip8/0149.jpg,Dataset/Dataset/game8/Clip8/groundtruth/Clip8/0151.png
Dataset/Dataset/game7/Clip5/0064.jpg,Dataset/Dataset/game7/Clip5/0063.jpg,Dataset/Dataset/game7/Clip5/0062.jpg,Dataset/Dataset/game7/Clip5/groundtruth/Clip5/0064.png
Dataset/Dataset/game5/Clip12/0124.jpg,Dataset/Dataset/game5/Clip12/0123.jpg,Dataset/Dataset/game5/Clip12/0122.jpg,Dataset/Dataset/game5/Clip12/groundtruth/Clip12/0124.png
Dataset/Dataset/game9/Clip2/0233.jpg,Dataset/Dataset/game9/Clip2/0232.jpg,Dataset/Dataset/game9/Clip2/0231.jpg,Dataset/Dataset/game9/Clip2/groundtruth/Clip2/0233.png
Dataset/Dataset/game8/Clip3/0071.jpg,Dataset/Dataset/game8/Clip3/0070.jpg,Dataset/Dataset/game8/Clip3/0069.jpg,Dataset/Dataset/game8/Clip3/groundtruth/Clip3/0071.png
Dataset/Dataset/game4/Clip2/0178.jpg,Dataset/Dataset/game4/Clip2/0177.jpg,Dataset/Dataset/game4/Clip2/0176.jpg,Dataset/Dataset/game4/Clip2/groundtruth/Clip2/0178.png
Dataset/Dataset/game2/Clip5/0177.jpg,Dataset/Dataset/game2/Clip5/0176.jpg,Dataset/Dataset/game2/Clip5/0175.jpg,Dataset/Dataset/game2/Clip5/groundtruth/Clip5/0177.png
Dataset/Dataset/game6/Clip3/0337.jpg,Dataset/Dataset/game6/Clip3/0336.jpg,Dataset/Dataset/game6/Clip3/0335.jpg,Dataset/Dataset/game6/Clip3/groundtruth/Clip3/0337.png
Dataset/Dataset/game10/Clip12/0536.jpg,Dataset/Dataset/game10/Clip12/0535.jpg,Dataset/Dataset/game10/Clip12/0534.jpg,Dataset/Dataset/game10/Clip12/groundtruth/Clip12/0536.png
Dataset/Dataset/game5/Clip1/0042.jpg,Dataset/Dataset/game5/Clip1/0041.jpg,Dataset/Dataset/game5/Clip1/0040.jpg,Dataset/Dataset/game5/Clip1/groundtruth/Clip1/0042.png
Dataset/Dataset/game8/Clip3/0382.jpg,Dataset/Dataset/game8/Clip3/0381.jpg,Dataset/Dataset/game8/Clip3/0380.jpg,Dataset/Dataset/game8/Clip3/groundtruth/Clip3/0382.png
Dataset/Dataset/game5/Clip7/0148.jpg,Dataset/Dataset/game5/Clip7/0147.jpg,Dataset/Dataset/game5/Clip7/0146.jpg,Dataset/Dataset/game5/Clip7/groundtruth/Clip7/0148.png
Dataset/Dataset/game3/Clip3/0328.jpg,Dataset/Dataset/game3/Clip3/0327.jpg,Dataset/Dataset/game3/Clip3/0326.jpg,Dataset/Dataset/game3/Clip3/groundtruth/Clip3/0328.png
Dataset/Dataset/game4/Clip6/0104.jpg,Dataset/Dataset/game4/Clip6/0103.jpg,Dataset/Dataset/game4/Clip6/0102.jpg,Dataset/Dataset/game4/Clip6/groundtruth/Clip6/0104.png
Dataset/Dataset/game9/Clip2/0006.jpg,Dataset/Dataset/game9/Clip2/0005.jpg,Dataset/Dataset/game9/Clip2/0004.jpg,Dataset/Dataset/game9/Clip2/groundtruth/Clip2/0006.png
Dataset/Dataset/game8/Clip3/0075.jpg,Dataset/Dataset/game8/Clip3/0074.jpg,Dataset/Dataset/game8/Clip3/0073.jpg,Dataset/Dataset/game8/Clip3/groundtruth/Clip3/0075.png
Dataset/Dataset/game6/Clip2/0024.jpg,Dataset/Dataset/game6/Clip2/0023.jpg,Dataset/Dataset/game6/Clip2/0022.jpg,Dataset/Dataset/game6/Clip2/groundtruth/Clip2/0024.png
Dataset/Dataset/game2/Clip6/0206.jpg,Dataset/Dataset/game2/Clip6/0205.jpg,Dataset/Dataset/game2/Clip6/0204.jpg,Dataset/Dataset/game2/Clip6/groundtruth/Clip6/0206.png
Dataset/Dataset/game3/Clip6/0141.jpg,Dataset/Dataset/game3/Clip6/0140.jpg,Dataset/Dataset/game3/Clip6/0139.jpg,Dataset/Dataset/game3/Clip6/groundtruth/Clip6/0141.png
Dataset/Dataset/game5/Clip7/0114.jpg,Dataset/Dataset/game5/Clip7/0113.jpg,Dataset/Dataset/game5/Clip7/0112.jpg,Dataset/Dataset/game5/Clip7/groundtruth/Clip7/0114.png
Dataset/Dataset/game3/Clip6/0217.jpg,Dataset/Dataset/game3/Clip6/0216.jpg,Dataset/Dataset/game3/Clip6/0215.jpg,Dataset/Dataset/game3/Clip6/groundtruth/Clip6/0217.png
Dataset/Dataset/game8/Clip1/0071.jpg,Dataset/Dataset/game8/Clip1/0070.jpg,Dataset/Dataset/game8/Clip1/0069.jpg,Dataset/Dataset/game8/Clip1/groundtruth/Clip1/0071.png
Dataset/Dataset/game4/Clip2/0299.jpg,Dataset/Dataset/game4/Clip2/0298.jpg,Dataset/Dataset/game4/Clip2/0297.jpg,Dataset/Dataset/game4/Clip2/groundtruth/Clip2/0299.png
Dataset/Dataset/game1/Clip3/0018.jpg,Dataset/Dataset/game1/Clip3/0017.jpg,Dataset/Dataset/game1/Clip3/0016.jpg,Dataset/Dataset/game1/Clip3/groundtruth/Clip3/0018.png
Dataset/Dataset/game2/Clip2/0106.jpg,Dataset/Dataset/game2/Clip2/0105.jpg,Dataset/Dataset/game2/Clip2/0104.jpg,Dataset/Dataset/game2/Clip2/groundtruth/Clip2/0106.png
Dataset/Dataset/game10/Clip11/0051.jpg,Dataset/Dataset/game10/Clip11/0050.jpg,Dataset/Dataset/game10/Clip11/0049.jpg,Dataset/Dataset/game10/Clip11/groundtruth/Clip11/0051.png
Dataset/Dataset/game7/Clip6/0028.jpg,Dataset/Dataset/game7/Clip6/0027.jpg,Dataset/Dataset/game7/Clip6/0026.jpg,Dataset/Dataset/game7/Clip6/groundtruth/Clip6/0028.png
Dataset/Dataset/game7/Clip4/0364.jpg,Dataset/Dataset/game7/Clip4/0363.jpg,Dataset/Dataset/game7/Clip4/0362.jpg,Dataset/Dataset/game7/Clip4/groundtruth/Clip4/0364.png
Dataset/Dataset/game5/Clip5/0105.jpg,Dataset/Dataset/game5/Clip5/0104.jpg,Dataset/Dataset/game5/Clip5/0103.jpg,Dataset/Dataset/game5/Clip5/groundtruth/Clip5/0105.png
Dataset/Dataset/game4/Clip4/0002.jpg,Dataset/Dataset/game4/Clip4/0001.jpg,Dataset/Dataset/game4/Clip4/0000.jpg,Dataset/Dataset/game4/Clip4/groundtruth/Clip4/0002.png
Dataset/Dataset/game4/Clip7/0214.jpg,Dataset/Dataset/game4/Clip7/0213.jpg,Dataset/Dataset/game4/Clip7/0212.jpg,Dataset/Dataset/game4/Clip7/groundtruth/Clip7/0214.png
Dataset/Dataset/game8/Clip3/0023.jpg,Dataset/Dataset/game8/Clip3/0022.jpg,Dataset/Dataset/game8/Clip3/0021.jpg,Dataset/Dataset/game8/Clip3/groundtruth/Clip3/0023.png
Dataset/Dataset/game6/Clip4/0157.jpg,Dataset/Dataset/game6/Clip4/0156.jpg,Dataset/Dataset/game6/Clip4/0155.jpg,Dataset/Dataset/game6/Clip4/groundtruth/Clip4/0157.png
Dataset/Dataset/game10/Clip8/0011.jpg,Dataset/Dataset/game10/Clip8/0010.jpg,Dataset/Dataset/game10/Clip8/0009.jpg,Dataset/Dataset/game10/Clip8/groundtruth/Clip8/0011.png
Dataset/Dataset/game7/Clip3/0012.jpg,Dataset/Dataset/game7/Clip3/0011.jpg,Dataset/Dataset/game7/Clip3/0010.jpg,Dataset/Dataset/game7/Clip3/groundtruth/Clip3/0012.png
Dataset/Dataset/game10/Clip1/0202.jpg,Dataset/Dataset/game10/Clip1/0201.jpg,Dataset/Dataset/game10/Clip1/0200.jpg,Dataset/Dataset/game10/Clip1/groundtruth/Clip1/0202.png
Dataset/Dataset/game8/Clip3/0259.jpg,Dataset/Dataset/game8/Clip3/0258.jpg,Dataset/Dataset/game8/Clip3/0257.jpg,Dataset/Dataset/game8/Clip3/groundtruth/Clip3/0259.png
Dataset/Dataset/game3/Clip3/0306.jpg,Dataset/Dataset/game3/Clip3/0305.jpg,Dataset/Dataset/game3/Clip3/0304.jpg,Dataset/Dataset/game3/Clip3/groundtruth/Clip3/0306.png
